Id,Score,Col_1,Col_4,Col_6,Col_7,Col_9,Col_11,Col_12,Col_15,Col_17,Col_18,Col_19,Col_20,Col_23,Col_24,Col_27,Col_28,Col_29
11433,1,19,a,5,9,b,d,f,k,i,1,0,b,1,b,f,a,b
11434,1,1,a,0,4,b,d,b,n,i,3,1,b,3,b,h,a,b
11435,1,5,a,3,7,b,c,f,c,c,3,4,b,1,b,a,a,b
11436,10,11,a,3,7,b,d,f,r,i,2,9,b,1,a,g,a,b
11437,1,15,a,4,9,b,c,f,i,c,1,0,a,3,b,j,a,b
11438,4,17,a,1,4,b,d,b,r,i,0,11,a,2,b,f,a,b
11439,1,5,a,3,3,b,c,f,b,a,1,4,b,3,b,b,a,b
11440,1,6,a,1,11,b,c,f,e,f,1,0,b,1,b,j,h,b
11441,2,3,a,2,8,b,d,f,n,f,3,0,a,3,b,f,a,b
11442,1,19,a,0,13,b,c,c,i,f,0,3,a,2,b,b,a,b
11443,14,15,a,0,13,b,c,f,i,a,1,4,b,1,b,b,a,b
11444,1,16,a,1,8,b,d,f,r,f,2,0,b,1,b,h,a,b
11445,1,5,a,3,18,b,c,f,a,a,1,0,b,3,b,b,a,b
11446,1,8,a,0,18,b,c,f,b,c,1,1,a,3,b,b,a,b
11447,5,17,a,3,7,b,c,h,i,b,2,9,a,1,b,j,a,b
11448,3,15,a,1,6,b,e,a,r,f,3,0,a,3,b,f,a,b
11449,1,6,a,1,18,b,e,f,j,i,1,3,a,1,b,f,a,b
11450,10,7,a,4,4,b,d,b,r,f,0,0,a,3,b,f,f,b
11451,2,13,b,0,2,b,c,f,b,f,3,7,a,1,b,j,a,b
11452,1,8,b,0,15,b,d,d,k,i,1,6,b,3,b,f,b,b
11453,4,14,a,2,9,b,d,f,k,i,3,4,a,3,d,f,a,c
11454,2,19,a,5,18,b,d,c,r,i,1,11,a,3,b,f,a,b
11455,1,3,a,2,18,b,d,f,r,f,1,0,b,1,b,f,a,b
11456,17,18,a,0,17,b,e,e,r,i,1,3,a,1,b,h,b,b
11457,1,17,a,4,1,b,c,b,b,a,3,0,b,2,b,c,a,b
11458,1,8,a,1,16,b,c,a,b,b,3,5,a,1,b,b,a,b
11459,2,5,b,3,5,b,d,b,k,i,1,3,a,1,b,f,a,b
11460,1,4,b,2,13,b,c,f,i,a,3,3,b,1,b,b,a,b
11461,2,17,a,4,13,d,c,a,i,f,0,4,b,3,a,a,a,b
11462,1,17,a,0,14,b,f,f,r,i,1,0,b,1,b,h,a,b
11463,1,16,b,4,11,b,d,f,k,i,4,5,b,1,b,g,a,b
11464,15,12,b,4,15,b,c,c,i,a,1,1,b,1,b,b,a,d
11465,2,11,a,2,1,b,c,b,b,a,3,9,a,2,b,b,f,b
11466,3,17,a,1,5,d,d,a,k,f,0,0,a,1,b,f,a,b
11467,4,22,a,5,14,a,c,f,i,b,1,5,b,1,b,b,a,b
11468,4,14,a,0,13,b,d,f,k,i,1,0,a,1,c,f,a,b
11469,2,12,a,2,5,b,d,f,r,i,1,7,a,1,b,f,a,b
11470,2,4,a,3,3,b,a,f,b,a,1,4,b,3,b,b,a,b
11471,2,13,b,4,5,b,d,a,j,g,1,4,a,1,b,f,a,b
11472,1,16,a,3,2,b,d,a,n,g,1,3,a,1,b,f,a,b
11473,1,5,a,3,8,b,d,a,j,i,1,3,b,1,b,h,a,b
11474,7,16,a,3,18,b,d,h,r,f,3,3,a,1,b,f,a,b
11475,1,6,b,3,14,b,d,f,r,i,1,1,a,1,b,f,a,b
11476,3,17,a,3,18,b,c,a,e,a,3,0,b,1,b,b,a,b
11477,8,2,a,1,18,d,d,a,k,f,1,8,a,1,b,f,a,c
11478,2,14,a,0,2,b,c,f,b,f,2,6,b,3,b,j,a,b
11479,1,17,a,3,6,b,d,g,m,g,3,3,b,3,b,f,a,b
11480,1,2,a,1,16,b,b,f,b,b,3,0,a,3,b,b,a,b
11481,2,15,a,2,10,b,c,f,b,c,0,0,a,1,b,j,a,b
11482,7,21,a,1,0,b,c,f,i,a,2,3,a,1,b,b,a,d
11483,2,21,a,5,8,b,d,f,k,i,1,1,a,1,b,f,a,b
11484,1,16,b,3,18,b,c,a,d,a,3,4,b,1,b,b,a,b
11485,4,18,a,5,11,b,d,f,r,f,0,0,b,3,b,h,a,b
11486,6,6,b,1,1,b,d,h,k,g,1,4,a,1,b,f,a,a
11487,2,4,a,2,5,b,c,a,b,a,1,2,b,1,b,b,a,b
11488,1,1,b,0,12,b,e,h,m,g,4,5,b,3,b,h,a,b
11489,1,4,a,3,11,b,c,f,e,f,4,0,a,3,b,j,a,b
11490,4,15,b,3,5,b,c,a,b,a,1,2,a,3,b,b,a,b
11491,6,16,a,1,5,b,e,c,r,i,1,7,b,1,b,f,a,b
11492,7,9,a,6,8,b,c,f,b,f,1,0,a,1,b,b,a,b
11493,8,14,a,0,9,b,d,f,r,f,1,0,a,3,b,f,a,b
11494,1,17,a,2,8,b,e,a,r,f,1,0,a,1,b,h,a,b
11495,2,2,a,1,10,b,c,f,i,c,6,0,b,1,b,j,a,b
11496,1,14,a,2,9,b,d,f,k,i,2,0,b,1,b,f,a,b
11497,4,22,b,4,9,d,c,f,i,c,3,2,b,1,b,j,a,b
11498,8,17,a,1,6,b,d,a,q,g,1,3,b,3,b,f,a,b
11499,1,17,a,0,14,b,c,f,a,c,2,0,b,3,b,b,a,b
11500,1,2,a,1,6,b,d,f,r,f,1,0,a,1,b,h,a,b
11501,4,9,b,6,16,b,c,e,a,a,2,6,b,3,b,b,a,b
11502,4,0,a,0,17,b,c,f,b,f,3,0,a,2,b,b,a,b
11503,1,4,a,2,14,b,c,a,e,f,1,2,a,1,b,b,a,b
11504,1,2,a,1,4,b,d,b,n,i,3,2,a,3,b,f,a,a
11505,1,16,a,5,10,b,d,f,n,f,1,0,b,1,b,h,a,b
11506,4,5,b,1,18,b,d,a,k,g,1,3,a,1,b,f,a,b
11507,12,15,a,2,2,a,d,f,j,i,1,0,a,1,b,f,b,d
11508,2,5,a,1,14,b,d,f,k,i,1,0,b,1,b,f,a,b
11509,8,16,a,3,15,b,d,h,r,g,1,1,a,1,b,f,a,b
11510,9,0,a,0,4,d,d,c,r,i,0,0,a,3,b,h,a,b
11511,10,18,a,6,18,b,c,f,i,c,2,6,b,1,b,j,e,b
11512,18,1,a,0,2,b,c,b,b,f,6,1,a,1,b,j,a,d
11513,3,18,a,4,11,b,c,f,i,f,4,0,b,3,b,j,a,b
11514,1,4,a,1,4,b,d,g,k,g,1,0,b,1,a,f,c,b
11515,8,5,b,3,1,d,d,b,j,i,1,4,b,2,b,f,f,b
11516,7,18,a,5,0,b,c,b,c,a,3,4,b,2,b,b,a,d
11517,7,7,a,1,15,b,d,a,k,g,0,9,b,1,b,k,a,b
11518,1,0,a,0,4,b,d,b,k,f,1,0,a,1,b,f,a,b
11519,4,10,a,7,8,b,a,e,i,c,1,0,a,1,b,j,a,b
11520,1,9,a,6,10,b,d,f,k,i,1,11,a,1,b,f,a,d
11521,7,11,b,0,15,b,e,f,q,i,2,1,a,3,b,f,b,b
11522,1,5,a,3,14,b,c,a,b,f,2,0,b,1,b,b,a,b
11523,5,22,b,3,12,b,c,g,i,c,2,3,a,1,b,b,a,b
11524,5,12,b,0,4,b,d,a,k,i,1,0,a,3,b,f,a,b
11525,2,22,a,0,10,d,c,f,i,c,1,10,b,1,b,j,a,b
11526,2,12,a,3,7,b,d,f,k,i,3,8,b,1,b,f,a,b
11527,11,17,a,2,16,b,c,f,i,b,1,0,a,1,b,b,a,b
11528,1,3,a,2,10,b,a,f,f,c,4,0,b,2,b,j,a,b
11529,1,6,b,0,3,b,c,f,b,b,0,1,a,2,b,b,a,b
11530,4,5,a,1,13,b,c,h,b,a,2,0,b,1,a,b,a,c
11531,1,18,b,1,11,b,d,h,k,g,3,4,a,1,b,f,a,b
11532,1,3,a,2,17,b,d,f,k,i,0,2,a,3,b,g,a,b
11533,4,11,a,1,4,b,e,b,j,i,1,3,a,2,b,f,a,b
11534,9,17,a,2,13,b,d,f,r,i,1,0,b,1,b,g,a,b
11535,5,12,b,2,15,b,c,f,i,a,1,2,b,1,b,j,a,d
11536,1,6,a,2,13,b,a,c,i,f,1,0,a,3,b,b,c,b
11537,12,16,a,5,6,b,d,a,k,i,1,10,a,1,b,h,a,b
11538,8,15,b,4,4,b,c,a,i,a,1,0,a,3,b,b,f,b
11539,1,8,a,5,6,b,d,a,j,i,3,3,b,3,c,f,a,b
11540,2,7,a,5,3,b,c,f,b,a,2,0,b,1,b,b,a,b
11541,1,4,a,3,7,b,a,f,b,c,1,3,a,2,b,b,a,b
11542,1,0,a,0,16,b,d,f,r,f,4,0,b,1,b,f,a,b
11543,7,5,a,3,6,b,d,a,r,i,2,4,a,3,c,f,a,b
11544,8,18,a,6,9,b,d,f,r,f,1,0,a,1,c,f,a,a
11545,5,17,a,4,0,b,a,b,d,b,0,10,b,3,b,b,a,b
11546,4,19,a,1,7,b,d,f,r,i,1,1,b,1,b,l,a,b
11547,4,4,b,2,4,b,d,g,n,i,1,2,b,2,b,f,a,b
11548,4,0,a,0,1,b,a,b,b,a,2,0,b,1,b,b,a,b
11549,1,6,b,1,4,b,c,a,i,a,1,1,a,2,b,b,a,b
11550,4,16,a,6,2,b,c,e,b,c,1,0,b,1,b,b,g,b
11551,1,19,a,4,13,b,d,c,j,i,0,4,a,3,b,h,a,b
11552,4,2,a,1,12,b,d,f,m,f,2,0,b,2,b,f,a,b
11553,2,6,a,1,6,d,c,a,b,a,1,0,a,3,a,b,a,b
11554,6,17,a,6,17,b,d,a,k,g,1,0,b,2,b,g,a,b
11555,1,4,b,2,3,b,c,h,b,a,0,0,b,1,b,b,a,b
11556,4,13,a,0,1,b,c,b,b,a,4,1,b,2,b,e,a,b
11557,5,7,a,1,18,b,c,h,i,f,1,5,a,1,b,b,a,d
11558,5,16,a,3,0,b,d,b,r,i,0,0,a,1,b,k,a,b
11559,1,17,a,1,18,b,c,f,e,c,2,0,a,3,b,j,a,b
11560,1,3,a,2,3,b,f,h,k,f,5,0,a,1,b,f,a,b
11561,1,17,a,3,16,b,c,f,i,a,1,6,a,3,b,a,a,b
11562,14,18,a,1,6,b,c,a,i,a,1,10,a,3,b,b,a,b
11563,5,10,a,6,8,b,c,a,c,f,3,0,a,2,b,b,a,b
11564,7,6,a,0,18,b,e,f,k,i,4,4,a,1,b,f,a,b
11565,4,17,b,6,15,b,c,a,e,b,1,8,a,1,b,j,a,b
11566,2,7,a,4,8,b,d,f,n,i,2,4,a,1,b,f,a,b
11567,4,10,b,6,6,b,c,c,b,a,3,7,a,1,b,b,a,b
11568,1,18,a,5,14,b,c,f,e,c,1,1,a,1,b,b,a,b
11569,4,17,a,2,16,b,d,a,r,f,0,0,b,1,b,f,a,b
11570,7,2,a,1,2,b,d,c,k,i,1,1,a,3,a,f,a,b
11571,3,18,a,5,8,b,d,a,k,g,0,2,b,1,b,h,a,b
11572,7,17,b,2,4,b,c,a,i,a,6,0,b,1,b,b,a,b
11573,5,6,a,4,5,d,d,a,k,g,1,0,a,3,b,f,a,b
11574,1,0,a,0,2,b,c,f,b,c,1,0,b,3,b,b,a,b
11575,4,5,a,1,1,d,d,b,p,i,1,2,b,2,a,f,f,b
11576,11,23,a,5,10,b,d,h,r,f,1,0,b,1,d,f,a,d
11577,1,18,a,3,14,b,c,f,i,f,1,3,a,1,b,b,a,b
11578,4,2,a,1,11,b,c,h,i,c,0,0,b,1,d,a,a,b
11579,1,20,a,4,8,b,c,c,e,f,1,0,a,1,b,a,a,b
11580,1,0,a,0,9,b,d,f,k,f,1,1,b,1,b,h,a,b
11581,1,5,a,5,1,b,c,b,b,a,1,0,b,2,b,c,f,b
11582,1,12,a,1,11,b,c,f,a,a,2,0,a,1,b,j,a,b
11583,7,7,a,4,7,b,d,d,k,i,4,5,b,1,b,k,a,c
11584,1,19,b,2,9,b,c,f,d,c,1,2,b,1,b,j,a,b
11585,1,13,a,0,17,b,d,f,k,i,1,0,a,3,d,f,a,b
11586,9,20,b,0,4,b,c,f,i,a,1,1,b,1,b,b,a,b
11587,8,5,a,3,3,b,d,f,j,i,1,1,a,3,b,f,a,b
11588,7,10,a,0,16,b,d,f,n,i,0,8,a,1,b,f,a,b
11589,10,18,a,3,18,b,c,f,e,f,0,6,a,1,b,b,a,b
11590,1,6,a,3,5,b,c,a,b,a,2,1,b,2,b,b,a,b
11591,1,20,a,3,1,b,d,f,k,i,3,0,b,1,b,f,a,c
11592,1,17,a,4,11,b,c,f,i,f,2,0,b,1,b,b,a,b
11593,11,13,a,6,6,b,d,f,k,i,2,0,b,3,d,f,a,b
11594,7,0,a,0,15,b,c,d,i,b,3,0,a,1,b,b,b,b
11595,10,18,a,5,2,b,d,b,r,i,1,6,a,2,b,f,a,c
11596,3,14,a,1,5,b,c,a,c,a,1,4,b,3,b,b,a,b
11597,19,5,a,3,14,b,c,f,i,c,0,2,a,2,b,j,a,b
11598,10,18,a,3,8,b,e,h,r,g,1,6,a,1,b,h,b,a
11599,4,13,a,3,16,b,e,f,r,i,3,3,b,3,b,f,a,b
11600,8,7,a,0,4,b,d,a,q,g,1,4,a,2,b,f,a,b
11601,1,6,a,4,17,b,c,f,b,a,0,0,a,3,b,b,a,b
11602,1,15,a,3,14,b,d,f,n,f,1,0,b,3,b,l,a,b
11603,4,16,a,0,5,b,d,f,r,i,1,0,b,3,b,f,b,b
11604,1,6,a,2,6,b,d,a,k,i,1,4,b,1,b,f,a,b
11605,5,22,a,4,10,b,d,f,j,i,3,3,a,1,b,l,a,b
11606,9,21,a,2,8,b,c,f,d,b,2,2,a,1,b,j,a,c
11607,1,17,a,4,8,b,d,f,k,f,0,1,a,1,b,f,a,b
11608,2,11,a,1,11,b,c,f,e,c,5,2,b,1,b,j,a,b
11609,1,15,a,1,4,b,d,a,q,g,3,1,b,1,b,h,a,b
11610,1,4,a,2,8,b,d,f,l,f,1,0,b,2,b,f,a,b
11611,10,2,a,1,14,b,e,f,k,i,1,1,b,1,b,f,a,b
11612,1,0,a,0,16,b,d,c,k,f,0,0,a,1,b,f,a,b
11613,1,0,a,0,9,b,c,f,e,f,0,0,b,3,b,b,a,b
11614,3,16,a,0,4,d,d,f,r,i,1,10,a,1,b,h,a,b
11615,11,5,a,3,11,b,d,f,k,f,1,4,b,1,b,f,a,b
11616,7,6,a,4,13,b,c,f,i,a,1,10,b,1,b,b,a,b
11617,7,18,a,5,8,d,d,a,r,f,0,0,b,1,b,h,a,b
11618,1,17,a,5,8,b,d,f,j,i,0,11,b,1,b,f,a,b
11619,1,18,a,2,17,b,c,a,b,f,2,1,b,1,b,b,a,b
11620,1,5,a,0,18,b,c,f,b,a,1,4,a,1,b,b,a,b
11621,4,3,a,1,15,b,d,f,l,f,0,0,a,3,b,f,a,b
11622,7,14,b,1,5,b,d,a,r,i,1,0,a,3,b,h,a,b
11623,2,8,a,5,4,b,d,a,k,i,0,0,a,3,b,h,a,b
11624,1,6,b,4,16,d,a,g,b,a,1,4,a,1,b,b,a,b
11625,1,12,a,0,0,b,c,f,b,a,1,0,a,3,b,b,a,b
11626,1,9,a,0,17,b,c,h,a,a,1,0,b,3,b,b,a,b
11627,1,8,a,5,17,b,c,a,b,a,3,2,b,3,b,b,a,b
11628,5,18,a,1,9,b,c,f,i,c,1,0,a,3,b,j,a,b
11629,1,3,a,2,7,b,c,a,b,f,4,2,b,3,b,a,a,b
11630,8,6,a,1,12,d,d,f,k,i,0,2,b,3,b,g,a,b
11631,1,18,a,3,18,b,c,f,d,f,2,0,a,1,b,b,a,b
11632,1,2,a,1,16,b,c,f,b,a,1,0,b,3,b,a,a,b
11633,1,2,a,1,18,b,c,f,i,a,3,0,b,1,b,b,a,b
11634,5,13,a,1,13,b,c,h,i,c,1,0,b,1,b,b,a,c
11635,1,5,a,3,16,b,d,f,r,i,0,4,b,2,b,f,a,b
11636,6,7,a,3,1,b,d,f,r,i,1,0,a,1,b,f,a,b
11637,4,16,a,2,7,d,c,h,b,c,3,1,a,1,b,b,a,a
11638,1,7,b,2,18,a,c,f,i,c,0,9,a,1,b,b,a,b
11639,3,11,a,4,8,c,d,f,r,i,1,11,b,1,b,g,a,b
11640,8,3,a,2,3,b,c,f,b,a,1,0,a,1,c,b,a,b
11641,1,4,a,2,17,b,c,h,i,b,1,3,a,1,b,b,a,b
11642,1,10,a,6,8,b,d,f,k,f,1,0,a,1,b,h,a,b
11643,1,20,a,5,10,b,d,f,k,f,1,0,b,1,b,f,a,b
11644,1,22,b,2,12,b,d,f,k,i,3,3,a,1,b,l,a,b
11645,8,18,a,3,7,b,d,f,n,i,3,1,b,1,b,f,a,a
11646,2,7,a,2,5,b,d,c,j,i,0,0,b,1,b,f,a,b
11647,1,12,a,0,5,b,c,c,b,a,0,1,b,3,b,b,a,b
11648,1,16,a,0,6,b,c,a,h,a,2,7,a,3,b,b,a,b
11649,16,7,a,3,9,b,c,f,a,c,3,0,a,1,b,j,b,b
11650,1,15,a,3,1,b,d,b,m,i,1,0,b,3,b,f,a,b
11651,1,19,a,3,18,b,a,h,i,c,0,4,b,3,b,j,d,b
11652,1,7,a,5,12,b,c,f,i,c,4,0,b,1,b,j,a,b
11653,3,11,b,1,18,b,d,f,r,i,0,5,a,1,b,h,a,b
11654,8,10,b,2,2,b,c,f,b,a,1,0,a,1,b,b,a,b
11655,7,11,a,0,2,b,c,f,b,c,1,0,a,1,b,b,a,b
11656,1,5,b,3,11,b,c,b,i,a,2,1,a,1,b,b,a,b
11657,1,4,a,3,2,b,c,c,e,f,0,0,b,2,b,b,a,b
11658,2,16,b,0,4,b,c,b,b,a,1,0,b,1,b,j,e,b
11659,4,23,a,2,18,b,c,f,e,b,2,0,b,1,b,b,a,b
11660,1,5,b,3,4,b,c,f,b,a,1,0,a,1,b,b,a,b
11661,1,18,b,5,11,b,c,a,i,c,4,4,b,1,b,j,a,b
11662,1,6,a,4,6,b,a,f,f,b,1,0,a,3,c,b,b,b
11663,13,18,a,6,3,b,d,a,j,g,0,5,b,1,b,h,a,b
11664,1,4,a,2,16,b,c,f,i,a,1,0,b,1,b,b,a,b
11665,1,18,b,1,12,b,d,a,k,g,1,4,a,2,b,f,c,b
11666,11,7,a,4,3,b,d,f,r,i,1,0,a,3,b,f,a,b
11667,4,11,a,3,17,b,d,a,r,g,1,4,b,1,b,f,a,b
11668,1,3,a,2,2,b,b,h,b,a,4,0,b,1,b,b,a,a
11669,1,14,a,1,6,b,c,f,b,a,1,4,a,3,b,b,a,d
11670,5,3,a,2,7,b,d,f,k,i,0,2,a,1,b,f,a,c
11671,4,23,a,1,9,a,d,f,r,f,3,0,a,1,b,f,a,b
11672,1,15,a,4,1,b,a,f,b,a,0,6,a,1,b,b,a,b
11673,1,18,a,2,14,b,c,f,b,f,1,0,b,1,b,b,a,b
11674,1,20,b,2,13,d,d,f,r,i,1,3,a,3,b,f,a,b
11675,4,5,a,1,2,b,c,f,b,c,1,4,a,1,b,b,a,b
11676,13,12,b,5,3,b,d,f,k,i,3,3,b,3,b,f,a,a
11677,1,3,b,2,6,b,d,a,k,g,0,2,b,2,b,h,a,b
11678,4,14,a,0,9,b,c,f,b,f,1,4,a,1,c,j,a,c
11679,6,4,a,2,3,b,c,f,h,f,1,0,a,1,b,b,a,b
11680,3,6,a,0,18,b,d,f,j,i,3,0,b,1,b,f,a,b
11681,4,4,a,2,12,b,c,f,i,c,2,5,b,3,b,j,a,b
11682,4,6,a,0,5,b,c,a,b,a,3,0,b,3,b,b,a,b
11683,1,16,a,1,7,b,d,f,r,i,4,0,b,1,b,k,a,b
11684,1,16,a,1,7,b,c,f,b,b,0,6,a,1,b,j,a,b
11685,15,7,b,5,13,b,c,f,i,c,5,3,b,1,a,j,a,b
11686,4,12,a,0,18,b,c,f,b,b,0,0,a,1,b,b,a,b
11687,6,21,a,3,12,b,d,h,k,f,2,0,b,1,b,f,a,b
11688,3,5,b,3,2,b,a,c,i,b,1,0,a,1,b,c,a,b
11689,5,18,a,4,10,b,c,f,b,c,3,4,a,1,b,j,a,b
11690,4,17,a,5,15,b,d,a,n,i,4,2,b,1,b,f,a,d
11691,1,21,b,1,11,b,d,a,k,h,2,9,a,2,b,f,e,d
11692,2,4,a,2,5,b,c,g,i,a,1,2,b,3,b,b,a,b
11693,1,21,a,0,18,b,e,c,k,i,1,5,a,3,b,f,a,b
11694,1,6,a,2,13,d,c,c,i,f,1,2,a,3,b,b,c,b
11695,4,7,a,0,8,b,d,h,r,g,4,1,b,3,b,f,a,b
11696,1,10,b,6,6,d,d,a,n,g,0,1,a,1,b,f,b,b
11697,1,19,b,0,18,b,c,f,i,c,2,5,b,1,b,b,a,b
11698,1,18,a,3,8,b,d,h,r,f,1,0,a,0,a,h,a,b
11699,1,7,a,5,4,b,c,b,b,a,1,2,a,3,b,b,f,b
11700,4,12,a,2,8,b,c,f,b,f,2,7,a,1,b,b,a,b
11701,7,10,a,1,1,b,d,f,n,i,1,7,a,1,b,f,a,c
11702,1,6,a,4,9,b,c,d,i,c,4,4,a,1,b,j,a,c
11703,1,16,b,3,4,b,c,a,b,a,1,0,a,3,b,b,a,b
11704,5,18,a,1,10,d,d,f,m,i,1,1,a,1,b,f,a,b
11705,8,18,a,1,4,b,a,a,a,a,2,5,b,1,b,b,a,b
11706,9,4,a,3,15,b,c,a,i,a,0,0,a,3,b,b,a,b
11707,1,1,a,0,18,b,c,f,i,b,3,1,a,1,b,b,a,b
11708,2,19,b,1,10,b,c,f,i,c,2,1,b,1,b,j,a,b
11709,2,17,a,4,2,b,d,a,r,h,3,0,a,3,b,h,a,d
11710,6,14,b,0,14,b,c,f,i,c,3,1,a,1,b,b,a,b
11711,9,3,a,2,13,d,e,f,k,i,1,6,a,2,b,f,a,b
11712,1,22,a,0,7,b,c,h,e,d,1,3,a,1,b,a,a,b
11713,5,16,a,1,13,b,c,f,d,f,3,9,a,1,b,d,a,b
11714,1,6,b,4,10,b,c,b,i,c,5,10,a,1,b,j,a,b
11715,7,16,a,4,14,b,d,f,r,i,0,1,a,1,b,f,a,b
11716,2,6,a,3,16,b,c,f,i,b,1,0,b,1,b,b,a,b
11717,4,21,a,3,12,b,d,h,k,f,4,0,a,1,b,f,a,b
11718,5,17,a,1,0,b,d,b,j,i,4,3,b,1,b,f,a,b
11719,8,10,a,3,15,b,c,d,b,b,3,0,a,1,d,b,a,b
11720,1,6,a,4,7,b,d,f,r,i,2,1,a,1,b,g,a,b
11721,4,11,b,2,12,b,c,a,b,c,0,9,a,1,b,b,a,b
11722,4,21,a,0,17,b,c,f,i,a,0,9,b,1,b,b,a,d
11723,13,6,a,4,8,b,e,f,q,i,3,6,a,1,b,h,a,c
11724,7,17,a,3,6,b,c,a,h,b,1,6,b,1,b,b,a,b
11725,3,16,a,1,17,b,c,a,a,b,2,4,a,3,b,b,a,b
11726,25,20,b,1,10,b,d,f,m,i,2,1,b,1,b,h,a,b
11727,1,7,b,1,6,b,c,a,b,a,1,5,a,1,b,b,a,d
11728,5,18,a,1,7,d,d,f,r,i,1,3,b,1,b,f,b,b
11729,2,22,a,2,10,b,d,f,r,i,4,1,a,1,b,f,a,b
11730,7,10,a,2,7,b,c,f,c,c,3,4,a,3,b,j,a,b
11731,9,15,a,4,10,b,a,f,i,c,0,4,b,1,b,j,a,b
11732,8,12,a,4,7,d,c,f,b,c,1,9,a,3,b,b,a,b
11733,1,21,a,0,12,b,e,c,m,f,2,0,b,1,b,f,e,b
11734,1,13,a,1,7,b,c,f,i,c,1,0,a,1,a,b,a,b
11735,13,19,a,1,13,b,d,f,k,i,3,8,b,1,b,h,a,b
11736,1,6,a,4,8,b,d,f,r,f,3,0,a,1,b,f,a,b
11737,3,6,a,4,6,b,c,f,i,a,1,5,b,1,b,a,a,b
11738,2,17,b,0,6,b,d,a,p,g,3,4,b,1,b,f,a,d
11739,7,13,a,4,5,b,c,g,a,a,1,0,a,1,b,b,a,b
11740,9,14,a,3,9,b,a,f,i,c,2,0,a,1,b,j,a,b
11741,6,12,a,2,6,b,e,a,r,g,1,2,b,3,b,h,a,b
11742,10,14,b,4,18,b,d,h,j,i,3,7,b,1,b,h,a,b
11743,7,0,a,0,7,b,c,f,c,c,1,0,b,1,c,b,a,b
11744,1,17,b,0,7,b,d,f,r,i,0,11,a,1,b,f,a,b
11745,2,22,b,3,7,d,c,h,e,f,1,0,b,1,b,j,a,b
11746,4,15,b,3,17,b,d,f,r,i,3,1,b,1,b,f,a,b
11747,1,5,a,3,6,b,d,a,m,f,0,0,b,1,b,h,a,b
11748,6,21,a,5,10,b,c,f,b,c,1,1,a,1,b,j,a,b
11749,2,20,a,1,6,b,d,f,r,i,4,3,a,1,b,f,a,b
11750,1,10,a,1,13,b,d,f,k,i,2,7,b,1,b,f,e,b
11751,8,21,a,1,2,b,a,c,e,f,1,0,b,1,b,j,a,b
11752,4,0,b,0,2,b,c,f,i,a,0,0,b,1,b,j,a,b
11753,4,16,a,4,8,d,c,f,a,a,4,4,b,1,b,b,a,b
11754,5,14,b,0,4,b,c,a,b,a,1,4,b,1,b,b,a,b
11755,16,4,a,1,8,b,d,f,k,i,1,1,a,3,b,k,a,b
11756,2,6,a,2,4,b,d,h,n,g,0,0,a,1,b,f,a,b
11757,1,0,b,0,12,b,c,f,b,a,0,0,a,4,b,b,a,b
11758,1,15,a,1,4,b,d,b,p,i,0,2,a,1,b,f,c,b
11759,5,17,a,2,8,b,c,a,a,c,1,3,a,1,d,b,a,b
11760,10,16,a,3,9,b,d,f,m,f,1,0,b,2,c,f,a,b
11761,1,5,a,1,13,b,d,c,r,i,1,0,b,2,b,f,c,b
11762,1,0,a,0,5,b,d,a,r,f,2,0,a,1,b,h,a,b
11763,4,14,a,1,7,b,d,f,j,i,5,1,a,1,b,h,a,a
11764,1,14,a,3,12,b,d,f,k,i,1,11,b,1,d,g,a,b
11765,2,0,a,0,6,b,a,f,i,a,2,0,a,3,b,b,a,b
11766,4,13,b,0,4,b,d,a,k,g,2,2,a,1,b,f,a,b
11767,2,15,a,1,17,b,d,a,k,g,2,3,a,1,b,h,a,b
11768,1,0,a,0,10,b,c,h,b,c,1,0,b,3,b,b,a,b
11769,1,21,a,6,3,b,c,a,i,f,1,10,a,3,b,b,f,b
11770,2,3,a,2,6,b,e,f,n,i,4,3,a,1,b,h,a,b
11771,1,0,a,0,17,b,c,f,i,c,2,0,a,1,b,b,b,c
11772,5,18,a,2,18,b,c,f,d,a,0,0,b,3,b,j,a,b
11773,7,1,a,1,16,b,d,f,q,i,1,1,a,3,b,f,a,b
11774,5,17,a,5,7,b,e,f,l,i,2,2,b,1,b,f,a,b
11775,8,7,a,5,18,b,d,c,k,f,2,0,a,1,b,f,a,b
11776,9,6,b,4,15,b,e,f,k,i,1,2,b,1,b,f,a,b
11777,4,18,a,1,14,d,d,f,k,i,1,2,b,1,b,f,a,b
11778,7,6,a,1,3,b,c,f,b,a,0,2,a,3,b,a,a,b
11779,1,11,a,5,17,b,d,d,m,i,1,7,a,1,b,h,a,c
11780,2,21,a,4,13,b,d,f,k,i,1,0,a,1,c,f,a,b
11781,10,17,a,1,14,b,c,f,b,c,1,0,a,1,b,b,a,d
11782,2,20,a,3,8,b,c,h,i,b,2,4,a,1,b,b,a,b
11783,12,4,a,2,4,b,d,b,m,f,1,0,b,1,b,f,a,b
11784,5,17,a,3,8,b,d,f,n,i,1,1,b,1,b,h,a,b
11785,4,12,a,1,10,b,c,h,a,f,1,6,b,1,b,j,a,b
11786,1,18,a,2,3,b,c,a,g,b,0,5,a,3,b,b,a,b
11787,1,18,a,1,13,b,d,a,r,g,3,5,b,3,b,g,a,a
11788,5,18,a,2,15,b,c,f,g,b,0,8,b,1,a,b,a,b
